ID,DateTime,Year,Month,Day,Hour,Temperature
4338,30/03/2017 17:00,2017,3,30,17,10.5
4339,30/03/2017 18:00,2017,3,30,18,9.6
4340,30/03/2017 19:00,2017,3,30,19,7.9
4341,30/03/2017 20:00,2017,3,30,20,6.6
4342,30/03/2017 21:00,2017,3,30,21,7.6
4343,30/03/2017 22:00,2017,3,30,22,8
4344,30/03/2017 23:00,2017,3,30,23,8.2
4345,31/03/2017 00:00,2017,3,31,0,7.8
4346,31/03/2017 01:00,2017,3,31,1,7.5
4347,31/03/2017 02:00,2017,3,31,2,7.6
4348,31/03/2017 03:00,2017,3,31,3,7.4
4349,31/03/2017 04:00,2017,3,31,4,7.9
4350,31/03/2017 05:00,2017,3,31,5,7.6
4351,31/03/2017 06:00,2017,3,31,6,7.8
4352,31/03/2017 07:00,2017,3,31,7,8.5
4353,31/03/2017 08:00,2017,3,31,8,8.7
4354,31/03/2017 09:00,2017,3,31,9,8.8
4355,31/03/2017 10:00,2017,3,31,10,9.3
4356,31/03/2017 11:00,2017,3,31,11,9.5
4357,31/03/2017 12:00,2017,3,31,12,10.6
4358,31/03/2017 13:00,2017,3,31,13,10.1
4359,31/03/2017 14:00,2017,3,31,14,10
4360,31/03/2017 15:00,2017,3,31,15,9.8
4361,31/03/2017 16:00,2017,3,31,16,9.2
4362,31/03/2017 17:00,2017,3,31,17,9.1
4363,31/03/2017 18:00,2017,3,31,18,9.1
4364,31/03/2017 19:00,2017,3,31,19,9.1
4365,31/03/2017 20:00,2017,3,31,20,8.7
4366,31/03/2017 21:00,2017,3,31,21,8.6
4367,31/03/2017 22:00,2017,3,31,22,8.7
4368,31/03/2017 23:00,2017,3,31,23,8.4
4369,01/04/2017 00:00,2017,4,1,0,8.5
4370,01/04/2017 01:00,2017,4,1,1,8.4
4371,01/04/2017 02:00,2017,4,1,2,8.5
4372,01/04/2017 03:00,2017,4,1,3,8.5
4373,01/04/2017 04:00,2017,4,1,4,8.5
4374,01/04/2017 05:00,2017,4,1,5,8.5
4375,01/04/2017 06:00,2017,4,1,6,8.2
4376,01/04/2017 07:00,2017,4,1,7,8.4
4377,01/04/2017 08:00,2017,4,1,8,8.8
4378,01/04/2017 09:00,2017,4,1,9,8.9
4379,01/04/2017 10:00,2017,4,1,10,9.6
4380,01/04/2017 11:00,2017,4,1,11,9.5
4381,01/04/2017 12:00,2017,4,1,12,10.4
4382,01/04/2017 13:00,2017,4,1,13,11
4383,01/04/2017 14:00,2017,4,1,14,11.7
4384,01/04/2017 15:00,2017,4,1,15,10.7
4385,01/04/2017 16:00,2017,4,1,16,8.8
4386,01/04/2017 17:00,2017,4,1,17,8.7
4387,01/04/2017 18:00,2017,4,1,18,8.8
4388,01/04/2017 19:00,2017,4,1,19,7.9
4389,01/04/2017 20:00,2017,4,1,20,7.7
4390,01/04/2017 21:00,2017,4,1,21,7.1
4391,01/04/2017 22:00,2017,4,1,22,7.1
4392,01/04/2017 23:00,2017,4,1,23,6.6
4393,02/04/2017 00:00,2017,4,2,0,6.4
4394,02/04/2017 01:00,2017,4,2,1,6.6
4395,02/04/2017 02:00,2017,4,2,2,5.5
4396,02/04/2017 03:00,2017,4,2,3,6
4397,02/04/2017 04:00,2017,4,2,4,5.3
4398,02/04/2017 05:00,2017,4,2,5,5.6
4399,02/04/2017 06:00,2017,4,2,6,5.8
4400,02/04/2017 07:00,2017,4,2,7,5.8
4401,02/04/2017 08:00,2017,4,2,8,6.8
4402,02/04/2017 09:00,2017,4,2,9,7.7
4403,02/04/2017 10:00,2017,4,2,10,8
4404,02/04/2017 11:00,2017,4,2,11,8.6
4405,02/04/2017 12:00,2017,4,2,12,9.1
4406,02/04/2017 13:00,2017,4,2,13,9.8
4407,02/04/2017 14:00,2017,4,2,14,9.6
4408,02/04/2017 15:00,2017,4,2,15,10.3
4409,02/04/2017 16:00,2017,4,2,16,9.9
4410,02/04/2017 17:00,2017,4,2,17,9.3
4411,02/04/2017 18:00,2017,4,2,18,8.1
4412,02/04/2017 19:00,2017,4,2,19,7
4413,02/04/2017 20:00,2017,4,2,20,7
4414,02/04/2017 21:00,2017,4,2,21,7.1
4415,02/04/2017 22:00,2017,4,2,22,7.2
4416,02/04/2017 23:00,2017,4,2,23,6.9
4417,03/04/2017 00:00,2017,4,3,0,7.2
4418,03/04/2017 01:00,2017,4,3,1,7.6
4419,03/04/2017 02:00,2017,4,3,2,7.3
4420,03/04/2017 03:00,2017,4,3,3,7.1
4421,03/04/2017 04:00,2017,4,3,4,7.4
4422,03/04/2017 05:00,2017,4,3,5,7.3
4423,03/04/2017 06:00,2017,4,3,6,7
4424,03/04/2017 07:00,2017,4,3,7,7.6
4425,03/04/2017 08:00,2017,4,3,8,9.1
4426,03/04/2017 09:00,2017,4,3,9,9.4
4427,03/04/2017 10:00,2017,4,3,10,10.3
4428,03/04/2017 11:00,2017,4,3,11,9.7
4429,03/04/2017 12:00,2017,4,3,12,9.9
4430,03/04/2017 13:00,2017,4,3,13,9.3
4431,03/04/2017 14:00,2017,4,3,14,9.4
4432,03/04/2017 15:00,2017,4,3,15,9.7
4433,03/04/2017 16:00,2017,4,3,16,9.9
4434,03/04/2017 17:00,2017,4,3,17,10.9
4435,03/04/2017 18:00,2017,4,3,18,10.6
4436,03/04/2017 19:00,2017,4,3,19,9.9
4437,03/04/2017 20:00,2017,4,3,20,9.7
4438,03/04/2017 21:00,2017,4,3,21,9.8
4439,03/04/2017 22:00,2017,4,3,22,9.7
4440,03/04/2017 23:00,2017,4,3,23,9.7
4441,04/04/2017 00:00,2017,4,4,0,7.9
4442,04/04/2017 01:00,2017,4,4,1,6.8
4443,04/04/2017 02:00,2017,4,4,2,6.7
4444,04/04/2017 03:00,2017,4,4,3,5.7
4445,04/04/2017 04:00,2017,4,4,4,5.6
4446,04/04/2017 05:00,2017,4,4,5,6.2
4447,04/04/2017 06:00,2017,4,4,6,5.1
4448,04/04/2017 07:00,2017,4,4,7,6.5
4449,04/04/2017 08:00,2017,4,4,8,7.2
4450,04/04/2017 09:00,2017,4,4,9,6.8
4451,04/04/2017 10:00,2017,4,4,10,7.5
4452,04/04/2017 11:00,2017,4,4,11,8.5
4453,04/04/2017 12:00,2017,4,4,12,8.3
4454,04/04/2017 13:00,2017,4,4,13,8.3
4455,04/04/2017 14:00,2017,4,4,14,8.8
4456,04/04/2017 15:00,2017,4,4,15,9.2
4457,04/04/2017 16:00,2017,4,4,16,8.5
4458,04/04/2017 17:00,2017,4,4,17,7.6
4459,04/04/2017 18:00,2017,4,4,18,7.5
4460,04/04/2017 19:00,2017,4,4,19,5.4
4461,04/04/2017 20:00,2017,4,4,20,6
4462,04/04/2017 21:00,2017,4,4,21,6.8
4463,04/04/2017 22:00,2017,4,4,22,5.7
4464,04/04/2017 23:00,2017,4,4,23,6.4
4465,05/04/2017 00:00,2017,4,5,0,6.4
4466,05/04/2017 01:00,2017,4,5,1,6.4
4467,05/04/2017 02:00,2017,4,5,2,6.9
4468,05/04/2017 03:00,2017,4,5,3,6.9
4469,05/04/2017 04:00,2017,4,5,4,6.9
4470,05/04/2017 05:00,2017,4,5,5,6.7
4471,05/04/2017 06:00,2017,4,5,6,6.8
4472,05/04/2017 07:00,2017,4,5,7,6.9
4473,05/04/2017 08:00,2017,4,5,8,7.2
4474,05/04/2017 09:00,2017,4,5,9,8.3
4475,05/04/2017 10:00,2017,4,5,10,8
4476,05/04/2017 11:00,2017,4,5,11,8.1
4477,05/04/2017 12:00,2017,4,5,12,7.9
4478,05/04/2017 13:00,2017,4,5,13,9.7
4479,05/04/2017 14:00,2017,4,5,14,9.5
4480,05/04/2017 15:00,2017,4,5,15,9.3
4481,05/04/2017 16:00,2017,4,5,16,9.5
4482,05/04/2017 17:00,2017,4,5,17,8.5
4483,05/04/2017 18:00,2017,4,5,18,8.3
4484,05/04/2017 19:00,2017,4,5,19,7.7
4485,05/04/2017 20:00,2017,4,5,20,7.9
4486,05/04/2017 21:00,2017,4,5,21,7.6
4487,05/04/2017 22:00,2017,4,5,22,7.7
4488,05/04/2017 23:00,2017,4,5,23,7.2
4489,06/04/2017 00:00,2017,4,6,0,6.9
4490,06/04/2017 01:00,2017,4,6,1,7.6
4491,06/04/2017 02:00,2017,4,6,2,8.1
4492,06/04/2017 03:00,2017,4,6,3,8.2
4493,06/04/2017 04:00,2017,4,6,4,8.4
4494,06/04/2017 05:00,2017,4,6,5,8.6
4495,06/04/2017 06:00,2017,4,6,6,8.6
4496,06/04/2017 07:00,2017,4,6,7,8.7
4497,06/04/2017 08:00,2017,4,6,8,8.4
4498,06/04/2017 09:00,2017,4,6,9,9
4499,06/04/2017 10:00,2017,4,6,10,9.7
4500,06/04/2017 11:00,2017,4,6,11,10.2
4501,06/04/2017 12:00,2017,4,6,12,11.4
4502,06/04/2017 13:00,2017,4,6,13,11
4503,06/04/2017 14:00,2017,4,6,14,11.3
4504,06/04/2017 15:00,2017,4,6,15,10.8
4505,06/04/2017 16:00,2017,4,6,16,10.4
4506,06/04/2017 17:00,2017,4,6,17,9.8
4507,06/04/2017 18:00,2017,4,6,18,9.3
4508,06/04/2017 19:00,2017,4,6,19,9.2
4509,06/04/2017 20:00,2017,4,6,20,9.2
4510,06/04/2017 21:00,2017,4,6,21,9.1
4511,06/04/2017 22:00,2017,4,6,22,9
4512,06/04/2017 23:00,2017,4,6,23,9
4513,07/04/2017 00:00,2017,4,7,0,8.8
4514,07/04/2017 01:00,2017,4,7,1,8.6
4515,07/04/2017 02:00,2017,4,7,2,8.7
4516,07/04/2017 03:00,2017,4,7,3,8.6
4517,07/04/2017 04:00,2017,4,7,4,8.5
4518,07/04/2017 05:00,2017,4,7,5,8.3
4519,07/04/2017 06:00,2017,4,7,6,8.2
4520,07/04/2017 07:00,2017,4,7,7,8.5
4521,07/04/2017 08:00,2017,4,7,8,8.7
4522,07/04/2017 09:00,2017,4,7,9,9.1
4523,07/04/2017 10:00,2017,4,7,10,9.8
4524,07/04/2017 11:00,2017,4,7,11,10.3
4525,07/04/2017 12:00,2017,4,7,12,10.7
4526,07/04/2017 13:00,2017,4,7,13,10.3
4527,07/04/2017 14:00,2017,4,7,14,11.3
4528,07/04/2017 15:00,2017,4,7,15,11.9
4529,07/04/2017 16:00,2017,4,7,16,11.2
4530,07/04/2017 17:00,2017,4,7,17,9.9
4531,07/04/2017 18:00,2017,4,7,18,9.8
4532,07/04/2017 19:00,2017,4,7,19,8.9
4533,07/04/2017 20:00,2017,4,7,20,8.6
4534,07/04/2017 21:00,2017,4,7,21,8.5
4535,07/04/2017 22:00,2017,4,7,22,8.5
4536,07/04/2017 23:00,2017,4,7,23,8
4537,08/04/2017 00:00,2017,4,8,0,7.9
4538,08/04/2017 01:00,2017,4,8,1,7.9
4539,08/04/2017 02:00,2017,4,8,2,7.9
4540,08/04/2017 03:00,2017,4,8,3,8
4541,08/04/2017 04:00,2017,4,8,4,7.9
4542,08/04/2017 05:00,2017,4,8,5,7.9
4543,08/04/2017 06:00,2017,4,8,6,7.8
4544,08/04/2017 07:00,2017,4,8,7,8
4545,08/04/2017 08:00,2017,4,8,8,8.3
4546,08/04/2017 09:00,2017,4,8,9,8.8
4547,08/04/2017 10:00,2017,4,8,10,9.3
4548,08/04/2017 11:00,2017,4,8,11,10
4549,08/04/2017 12:00,2017,4,8,12,10.3
4550,08/04/2017 13:00,2017,4,8,13,12.2
4551,08/04/2017 14:00,2017,4,8,14,12.6
4552,08/04/2017 15:00,2017,4,8,15,12.7
4553,08/04/2017 16:00,2017,4,8,16,12.7
4554,08/04/2017 17:00,2017,4,8,17,11.4
4555,08/04/2017 18:00,2017,4,8,18,10.7
4556,08/04/2017 19:00,2017,4,8,19,8.3
4557,08/04/2017 20:00,2017,4,8,20,7.3
4558,08/04/2017 21:00,2017,4,8,21,6.2
4559,08/04/2017 22:00,2017,4,8,22,6.1
4560,08/04/2017 23:00,2017,4,8,23,6.7
4561,09/04/2017 00:00,2017,4,9,0,7.3
4562,09/04/2017 01:00,2017,4,9,1,6.3
4563,09/04/2017 02:00,2017,4,9,2,6.5
4564,09/04/2017 03:00,2017,4,9,3,7.3
4565,09/04/2017 04:00,2017,4,9,4,7.2
4566,09/04/2017 05:00,2017,4,9,5,6.8
4567,09/04/2017 06:00,2017,4,9,6,6.7
4568,09/04/2017 07:00,2017,4,9,7,7.6
4569,09/04/2017 08:00,2017,4,9,8,8.7
4570,09/04/2017 09:00,2017,4,9,9,9.9
4571,09/04/2017 10:00,2017,4,9,10,11.4
4572,09/04/2017 11:00,2017,4,9,11,12.1
4573,09/04/2017 12:00,2017,4,9,12,10.6
4574,09/04/2017 13:00,2017,4,9,13,9.8
4575,09/04/2017 14:00,2017,4,9,14,8
4576,09/04/2017 15:00,2017,4,9,15,7.1
4577,09/04/2017 16:00,2017,4,9,16,7
4578,09/04/2017 17:00,2017,4,9,17,6.9
4579,09/04/2017 18:00,2017,4,9,18,7.5
4580,09/04/2017 19:00,2017,4,9,19,6.7
4581,09/04/2017 20:00,2017,4,9,20,6.9
4582,09/04/2017 21:00,2017,4,9,21,6
4583,09/04/2017 22:00,2017,4,9,22,6.9
4584,09/04/2017 23:00,2017,4,9,23,6.4
4585,10/04/2017 00:00,2017,4,10,0,6.4
4586,10/04/2017 01:00,2017,4,10,1,6.3
4587,10/04/2017 02:00,2017,4,10,2,5.6
4588,10/04/2017 03:00,2017,4,10,3,5.1
4589,10/04/2017 04:00,2017,4,10,4,5.1
4590,10/04/2017 05:00,2017,4,10,5,4.8
4591,10/04/2017 06:00,2017,4,10,6,4.5
4592,10/04/2017 07:00,2017,4,10,7,5.2
4593,10/04/2017 08:00,2017,4,10,8,6.4
4594,10/04/2017 09:00,2017,4,10,9,6.6
4595,10/04/2017 10:00,2017,4,10,10,7.1
4596,10/04/2017 11:00,2017,4,10,11,5.3
4597,10/04/2017 12:00,2017,4,10,12,4.6
4598,10/04/2017 13:00,2017,4,10,13,7.7
4599,10/04/2017 14:00,2017,4,10,14,7.1
4600,10/04/2017 15:00,2017,4,10,15,7.3
4601,10/04/2017 16:00,2017,4,10,16,6.6
4602,10/04/2017 17:00,2017,4,10,17,6.2
4603,10/04/2017 18:00,2017,4,10,18,6.1
4604,10/04/2017 19:00,2017,4,10,19,6.2
4605,10/04/2017 20:00,2017,4,10,20,5.9
4606,10/04/2017 21:00,2017,4,10,21,5.2
4607,10/04/2017 22:00,2017,4,10,22,5
4608,10/04/2017 23:00,2017,4,10,23,5.2
4609,11/04/2017 00:00,2017,4,11,0,5.3
4610,11/04/2017 01:00,2017,4,11,1,5
4611,11/04/2017 02:00,2017,4,11,2,5.3
4612,11/04/2017 03:00,2017,4,11,3,6
4613,11/04/2017 04:00,2017,4,11,4,7
4614,11/04/2017 05:00,2017,4,11,5,8.3
4615,11/04/2017 06:00,2017,4,11,6,8.5
4616,11/04/2017 07:00,2017,4,11,7,8.6
4617,11/04/2017 08:00,2017,4,11,8,8.7
4618,11/04/2017 09:00,2017,4,11,9,8.6
4619,11/04/2017 10:00,2017,4,11,10,8.4
4620,11/04/2017 11:00,2017,4,11,11,8.6
4621,11/04/2017 12:00,2017,4,11,12,9.2
4622,11/04/2017 13:00,2017,4,11,13,9.2
4623,11/04/2017 14:00,2017,4,11,14,9.6
4624,11/04/2017 15:00,2017,4,11,15,9.6
4625,11/04/2017 16:00,2017,4,11,16,9.4
4626,11/04/2017 17:00,2017,4,11,17,9.1
4627,11/04/2017 18:00,2017,4,11,18,8.6
4628,11/04/2017 19:00,2017,4,11,19,8.2
4629,11/04/2017 20:00,2017,4,11,20,7.7
4630,11/04/2017 21:00,2017,4,11,21,7.6
4631,11/04/2017 22:00,2017,4,11,22,7.7
4632,11/04/2017 23:00,2017,4,11,23,6.9
4633,12/04/2017 00:00,2017,4,12,0,6.9
4634,12/04/2017 01:00,2017,4,12,1,7.2
4635,12/04/2017 02:00,2017,4,12,2,6.6
4636,12/04/2017 03:00,2017,4,12,3,7
4637,12/04/2017 04:00,2017,4,12,4,6.8
4638,12/04/2017 05:00,2017,4,12,5,6.8
4639,12/04/2017 06:00,2017,4,12,6,7.1
4640,12/04/2017 07:00,2017,4,12,7,7.7
4641,12/04/2017 08:00,2017,4,12,8,7.1
4642,12/04/2017 09:00,2017,4,12,9,8.4
4643,12/04/2017 10:00,2017,4,12,10,9.1
4644,12/04/2017 11:00,2017,4,12,11,8.1
4645,12/04/2017 12:00,2017,4,12,12,9.1
4646,12/04/2017 13:00,2017,4,12,13,8.7
4647,12/04/2017 14:00,2017,4,12,14,8.7
4648,12/04/2017 15:00,2017,4,12,15,6.8
4649,12/04/2017 16:00,2017,4,12,16,8.5
4650,12/04/2017 17:00,2017,4,12,17,8
4651,12/04/2017 18:00,2017,4,12,18,7.4
4652,12/04/2017 19:00,2017,4,12,19,6.6
4653,12/04/2017 20:00,2017,4,12,20,6
4654,12/04/2017 21:00,2017,4,12,21,5.9
4655,12/04/2017 22:00,2017,4,12,22,5.8
4656,12/04/2017 23:00,2017,4,12,23,5.8
4657,13/04/2017 00:00,2017,4,13,0,5.9
4658,13/04/2017 01:00,2017,4,13,1,6
4659,13/04/2017 02:00,2017,4,13,2,5.8
4660,13/04/2017 03:00,2017,4,13,3,5.4
4661,13/04/2017 04:00,2017,4,13,4,5.4
4662,13/04/2017 05:00,2017,4,13,5,5
4663,13/04/2017 06:00,2017,4,13,6,5.2
4664,13/04/2017 07:00,2017,4,13,7,6.4
4665,13/04/2017 08:00,2017,4,13,8,7.2
4666,13/04/2017 09:00,2017,4,13,9,6
4667,13/04/2017 10:00,2017,4,13,10,8.2
4668,13/04/2017 11:00,2017,4,13,11,8.2
4669,13/04/2017 12:00,2017,4,13,12,7.8
4670,13/04/2017 13:00,2017,4,13,13,8.6
4671,13/04/2017 14:00,2017,4,13,14,8.4
4672,13/04/2017 15:00,2017,4,13,15,8.6
4673,13/04/2017 16:00,2017,4,13,16,7.7
4674,13/04/2017 17:00,2017,4,13,17,7
4675,13/04/2017 18:00,2017,4,13,18,6.5
4676,13/04/2017 19:00,2017,4,13,19,6.1
4677,13/04/2017 20:00,2017,4,13,20,6.9
4678,13/04/2017 21:00,2017,4,13,21,6.9
4679,13/04/2017 22:00,2017,4,13,22,6.8
4680,13/04/2017 23:00,2017,4,13,23,6.2
4681,14/04/2017 00:00,2017,4,14,0,5.8
4682,14/04/2017 01:00,2017,4,14,1,5.4
4683,14/04/2017 02:00,2017,4,14,2,6
4684,14/04/2017 03:00,2017,4,14,3,5.9
4685,14/04/2017 04:00,2017,4,14,4,4.7
4686,14/04/2017 05:00,2017,4,14,5,3.6
4687,14/04/2017 06:00,2017,4,14,6,4.2
4688,14/04/2017 07:00,2017,4,14,7,6.3
4689,14/04/2017 08:00,2017,4,14,8,7.3
4690,14/04/2017 09:00,2017,4,14,9,6.7
4691,14/04/2017 10:00,2017,4,14,10,8.1
4692,14/04/2017 11:00,2017,4,14,11,6.5
4693,14/04/2017 12:00,2017,4,14,12,8.2
4694,14/04/2017 13:00,2017,4,14,13,8
4695,14/04/2017 14:00,2017,4,14,14,7.6
4696,14/04/2017 15:00,2017,4,14,15,8
4697,14/04/2017 16:00,2017,4,14,16,8.1
4698,14/04/2017 17:00,2017,4,14,17,7.4
4699,14/04/2017 18:00,2017,4,14,18,6.7
4700,14/04/2017 19:00,2017,4,14,19,5.1
4701,14/04/2017 20:00,2017,4,14,20,4.3
4702,14/04/2017 21:00,2017,4,14,21,4
4703,14/04/2017 22:00,2017,4,14,22,4.6
4704,14/04/2017 23:00,2017,4,14,23,5
4705,15/04/2017 00:00,2017,4,15,0,5.1
4706,15/04/2017 01:00,2017,4,15,1,4.5
4707,15/04/2017 02:00,2017,4,15,2,4.9
4708,15/04/2017 03:00,2017,4,15,3,4.2
4709,15/04/2017 04:00,2017,4,15,4,4.9
4710,15/04/2017 05:00,2017,4,15,5,4.9
4711,15/04/2017 06:00,2017,4,15,6,4.5
4712,15/04/2017 07:00,2017,4,15,7,4.9
4713,15/04/2017 08:00,2017,4,15,8,4.1
4714,15/04/2017 09:00,2017,4,15,9,6.8
4715,15/04/2017 10:00,2017,4,15,10,7.5
4716,15/04/2017 11:00,2017,4,15,11,8.4
4717,15/04/2017 12:00,2017,4,15,12,8.7
4718,15/04/2017 13:00,2017,4,15,13,9.4
4719,15/04/2017 14:00,2017,4,15,14,9.3
4720,15/04/2017 15:00,2017,4,15,15,8.4
4721,15/04/2017 16:00,2017,4,15,16,9.1
4722,15/04/2017 17:00,2017,4,15,17,8.6
4723,15/04/2017 18:00,2017,4,15,18,7.4
4724,15/04/2017 19:00,2017,4,15,19,6.9
4725,15/04/2017 20:00,2017,4,15,20,6.3
4726,15/04/2017 21:00,2017,4,15,21,5.5
4727,15/04/2017 22:00,2017,4,15,22,4.3
4728,15/04/2017 23:00,2017,4,15,23,5.1
4729,16/04/2017 00:00,2017,4,16,0,3.7
4730,16/04/2017 01:00,2017,4,16,1,3.5
4731,16/04/2017 02:00,2017,4,16,2,2.7
4732,16/04/2017 03:00,2017,4,16,3,2.8
4733,16/04/2017 04:00,2017,4,16,4,2.1
4734,16/04/2017 05:00,2017,4,16,5,1.9
4735,16/04/2017 06:00,2017,4,16,6,2.9
4736,16/04/2017 07:00,2017,4,16,7,6
4737,16/04/2017 08:00,2017,4,16,8,5.9
4738,16/04/2017 09:00,2017,4,16,9,6.6
4739,16/04/2017 10:00,2017,4,16,10,7.1
4740,16/04/2017 11:00,2017,4,16,11,7.1
4741,16/04/2017 12:00,2017,4,16,12,7.7
4742,16/04/2017 13:00,2017,4,16,13,7.8
4743,16/04/2017 14:00,2017,4,16,14,7.4
4744,16/04/2017 15:00,2017,4,16,15,7.6
4745,16/04/2017 16:00,2017,4,16,16,7.2
4746,16/04/2017 17:00,2017,4,16,17,7.2
4747,16/04/2017 18:00,2017,4,16,18,7
4748,16/04/2017 19:00,2017,4,16,19,6.1
4749,16/04/2017 20:00,2017,4,16,20,5.5
4750,16/04/2017 21:00,2017,4,16,21,4.2
4751,16/04/2017 22:00,2017,4,16,22,2.8
4752,16/04/2017 23:00,2017,4,16,23,2
4753,17/04/2017 00:00,2017,4,17,0,1.3
4754,17/04/2017 01:00,2017,4,17,1,0.9
4755,17/04/2017 02:00,2017,4,17,2,3.5
4756,17/04/2017 03:00,2017,4,17,3,2.4
4757,17/04/2017 04:00,2017,4,17,4,1.3
4758,17/04/2017 05:00,2017,4,17,5,1.2
4759,17/04/2017 06:00,2017,4,17,6,2.2
4760,17/04/2017 07:00,2017,4,17,7,4.2
4761,17/04/2017 08:00,2017,4,17,8,4
4762,17/04/2017 09:00,2017,4,17,9,2.8
4763,17/04/2017 10:00,2017,4,17,10,3.4
4764,17/04/2017 11:00,2017,4,17,11,4.2
4765,17/04/2017 12:00,2017,4,17,12,6.1
4766,17/04/2017 13:00,2017,4,17,13,6.4
4767,17/04/2017 14:00,2017,4,17,14,6.7
4768,17/04/2017 15:00,2017,4,17,15,6.9
4769,17/04/2017 16:00,2017,4,17,16,6.5
4770,17/04/2017 17:00,2017,4,17,17,6.3
4771,17/04/2017 18:00,2017,4,17,18,6.5
4772,17/04/2017 19:00,2017,4,17,19,5.6
4773,17/04/2017 20:00,2017,4,17,20,5.5
4774,17/04/2017 21:00,2017,4,17,21,3.3
4775,17/04/2017 22:00,2017,4,17,22,2.8
4776,17/04/2017 23:00,2017,4,17,23,2.4
4777,18/04/2017 00:00,2017,4,18,0,0.8
4778,18/04/2017 01:00,2017,4,18,1,1.4
4779,18/04/2017 02:00,2017,4,18,2,1.6
4780,18/04/2017 03:00,2017,4,18,3,1.4
4781,18/04/2017 04:00,2017,4,18,4,1.4
4782,18/04/2017 05:00,2017,4,18,5,2
4783,18/04/2017 06:00,2017,4,18,6,2.9
4784,18/04/2017 07:00,2017,4,18,7,4.3
4785,18/04/2017 08:00,2017,4,18,8,6.1
4786,18/04/2017 09:00,2017,4,18,9,6.5
4787,18/04/2017 10:00,2017,4,18,10,7.8
4788,18/04/2017 11:00,2017,4,18,11,8.1
4789,18/04/2017 12:00,2017,4,18,12,7.7
4790,18/04/2017 13:00,2017,4,18,13,-
4791,18/04/2017 14:00,2017,4,18,14,-
4792,18/04/2017 15:00,2017,4,18,15,7.8
4793,18/04/2017 16:00,2017,4,18,16,-
4794,18/04/2017 17:00,2017,4,18,17,7.5
4795,18/04/2017 18:00,2017,4,18,18,7.3
4796,18/04/2017 19:00,2017,4,18,19,6.9
4797,18/04/2017 20:00,2017,4,18,20,6.6
4798,18/04/2017 21:00,2017,4,18,21,6.6
4799,18/04/2017 22:00,2017,4,18,22,6.9
4800,18/04/2017 23:00,2017,4,18,23,-
4801,19/04/2017 00:00,2017,4,19,0,7
4802,19/04/2017 01:00,2017,4,19,1,7.3
4803,19/04/2017 02:00,2017,4,19,2,7
4804,19/04/2017 03:00,2017,4,19,3,7
4805,19/04/2017 04:00,2017,4,19,4,7.3
4806,19/04/2017 05:00,2017,4,19,5,7.3
4807,19/04/2017 06:00,2017,4,19,6,6.7
4808,19/04/2017 07:00,2017,4,19,7,7.4
4809,19/04/2017 08:00,2017,4,19,8,-
4810,19/04/2017 09:00,2017,4,19,9,8.8
4811,19/04/2017 10:00,2017,4,19,10,10.4
4812,19/04/2017 11:00,2017,4,19,11,NA
4813,19/04/2017 12:00,2017,4,19,12,NA
4814,19/04/2017 13:00,2017,4,19,13,NA
4815,19/04/2017 14:00,2017,4,19,14,NA
4816,19/04/2017 15:00,2017,4,19,15,10.3
4817,19/04/2017 16:00,2017,4,19,16,10.3
4818,19/04/2017 17:00,2017,4,19,17,10.5
4819,19/04/2017 18:00,2017,4,19,18,9.1
4820,19/04/2017 19:00,2017,4,19,19,8.6
4821,19/04/2017 20:00,2017,4,19,20,-
4822,19/04/2017 21:00,2017,4,19,21,7.7
4823,19/04/2017 22:00,2017,4,19,22,8.4
4824,19/04/2017 23:00,2017,4,19,23,9
4825,20/04/2017 00:00,2017,4,20,0,9
4826,20/04/2017 01:00,2017,4,20,1,8.8
4827,20/04/2017 02:00,2017,4,20,2,9
4828,20/04/2017 03:00,2017,4,20,3,9
4829,20/04/2017 04:00,2017,4,20,4,9.2
4830,20/04/2017 05:00,2017,4,20,5,9.1
4831,20/04/2017 06:00,2017,4,20,6,9.2
4832,20/04/2017 07:00,2017,4,20,7,9
4833,20/04/2017 08:00,2017,4,20,8,9.7
4834,20/04/2017 09:00,2017,4,20,9,9.4
4835,20/04/2017 10:00,2017,4,20,10,9.7
4836,20/04/2017 11:00,2017,4,20,11,10.3
4837,20/04/2017 12:00,2017,4,20,12,11
4838,20/04/2017 13:00,2017,4,20,13,11.1
4839,20/04/2017 14:00,2017,4,20,14,10.7
4840,20/04/2017 15:00,2017,4,20,15,10.3
4841,20/04/2017 16:00,2017,4,20,16,9
4842,20/04/2017 17:00,2017,4,20,17,8.8
4843,20/04/2017 18:00,2017,4,20,18,9
4844,20/04/2017 19:00,2017,4,20,19,8.5
4845,20/04/2017 20:00,2017,4,20,20,8.3
4846,20/04/2017 21:00,2017,4,20,21,8.1
4847,20/04/2017 22:00,2017,4,20,22,7.8
4848,20/04/2017 23:00,2017,4,20,23,7
4849,21/04/2017 00:00,2017,4,21,0,6.7
4850,21/04/2017 01:00,2017,4,21,1,6.8
4851,21/04/2017 02:00,2017,4,21,2,7
4852,21/04/2017 03:00,2017,4,21,3,6.5
4853,21/04/2017 04:00,2017,4,21,4,6.3
4854,21/04/2017 05:00,2017,4,21,5,6.5
4855,21/04/2017 06:00,2017,4,21,6,6.6
4856,21/04/2017 07:00,2017,4,21,7,7.1
4857,21/04/2017 08:00,2017,4,21,8,7.9
4858,21/04/2017 09:00,2017,4,21,9,7.8
4859,21/04/2017 10:00,2017,4,21,10,7.6
