xVariable,yVariable,marginalTaxRate
185000,115623.0,0.45
185500,115898.0,0.45
186000,116173.0,0.45
186500,116448.0,0.45
187000,116723.0,0.45
187500,116998.0,0.45
188000,117273.0,0.45
188500,117548.0,0.45
189000,117823.0,0.45
189500,118098.0,0.45
190000,118373.0,0.45
190500,118648.0,0.45
191000,118923.0,0.45
191500,119198.0,0.45
192000,119473.0,0.45
192500,119748.0,0.45
193000,120023.0,0.45
193500,120298.0,0.45
194000,120573.0,0.45
194500,120848.0,0.45
195000,121123.0,0.45
195500,121398.0,0.45
196000,121673.0,0.45
196500,121948.0,0.45
197000,122223.0,0.45
197500,122498.0,0.45
198000,122773.0,0.45
198500,123048.0,0.45
199000,123323.0,0.45
199500,123598.0,0.45
200000,123873.0,0.45
200500,124148.0,0.45
201000,124423.0,0.45
201500,124698.0,0.45
202000,124973.0,0.45
202500,125248.0,0.45
203000,125523.0,0.45
203500,125798.0,0.45
204000,126073.0,0.45
204500,126348.0,0.45
205000,126623.0,0.45
205500,126898.0,0.45
206000,127173.0,0.45
206500,127448.0,0.45
207000,127723.0,0.45
207500,127998.0,0.45
208000,128273.0,0.45
208500,128548.0,0.45
209000,128823.0,0.45
209500,129098.0,0.45
210000,129373.0,0.45
210500,129648.0,0.45
211000,129923.0,0.45
211500,130198.0,0.45
212000,130473.0,0.45
212500,130748.0,0.45
213000,131023.0,0.45
213500,131298.0,0.45
214000,131573.0,0.45
214500,131848.0,0.45
215000,132123.0,0.45
215500,132398.0,0.45
216000,132673.0,0.45
216500,132948.0,0.45
217000,133223.0,0.45
217500,133498.0,0.45
218000,133773.0,0.45
218500,134048.0,0.45
219000,134323.0,0.45
219500,134598.0,0.45
220000,134873.0,0.45
220500,135148.0,0.45
221000,135423.0,0.45
221500,135698.0,0.45
222000,135973.0,0.45
222500,136248.0,0.45
223000,136523.0,0.45
223500,136798.0,0.45
224000,137073.0,0.45
224500,137348.0,0.45
225000,137623.0,0.45
225500,137898.0,0.45
226000,138173.0,0.45
226500,138448.0,0.45
227000,138723.0,0.45
227500,138998.0,0.45
228000,139273.0,0.45
228500,139548.0,0.45
229000,139823.0,0.45
229500,140098.0,0.45
230000,140373.0,0.45
230500,140648.0,0.45
231000,140923.0,0.45
231500,141198.0,0.45
232000,141473.0,0.45
232500,141748.0,0.45
233000,142023.0,0.45
233500,142298.0,0.45
234000,142573.0,0.45
234500,142848.0,0.45
235000,143123.0,0.45
235500,143398.0,0.45
236000,143673.0,0.45
236500,143948.0,0.45
237000,144223.0,0.45
237500,144498.0,0.45
238000,144773.0,0.45
238500,145048.0,0.45
239000,145323.0,0.45
239500,145598.0,0.45
240000,145873.0,0.45
240500,146148.0,0.45
241000,146423.0,0.45
241500,146698.0,0.45
242000,146973.0,0.45
242500,147248.0,0.45
243000,147523.0,0.45
243500,147798.0,0.45
244000,148073.0,0.45
244500,148348.0,0.45
245000,148623.0,0.45
245500,148898.0,0.45
246000,149173.0,0.45
246500,149448.0,0.45
247000,149723.0,0.45
247500,149998.0,0.45
248000,150273.0,0.45
248500,150548.0,0.45
249000,150823.0,0.45
249500,151098.0,0.45
250000,151373.0,0.45
