xVariable,yVariable,marginalTaxRate
213500,123875.0,0.5
214000,124125.0,0.5
214500,124375.0,0.5
215000,124625.0,0.5
215500,124875.0,0.5
216000,125125.0,0.5
216500,125375.0,0.5
217000,125625.0,0.5
217500,125875.0,0.5
218000,126125.0,0.5
218500,126375.0,0.5
219000,126625.0,0.5
219500,126875.0,0.5
220000,127125.0,0.5
220500,127375.0,0.5
221000,127625.0,0.5
221500,127875.0,0.5
222000,128125.0,0.5
222500,128375.0,0.5
223000,128625.0,0.5
223500,128875.0,0.5
224000,129125.0,0.5
224500,129375.0,0.5
225000,129625.0,0.5
225500,129875.0,0.5
226000,130125.0,0.5
226500,130375.0,0.5
227000,130625.0,0.5
227500,130875.0,0.5
228000,131125.0,0.5
228500,131375.0,0.5
229000,131625.0,0.5
229500,131875.0,0.5
230000,132125.0,0.5
230500,132375.0,0.5
231000,132625.0,0.5
231500,132875.0,0.5
232000,133125.0,0.5
232500,133375.0,0.5
233000,133625.0,0.5
233500,133875.0,0.5
234000,134125.0,0.5
234500,134375.0,0.5
235000,134625.0,0.5
235500,134875.0,0.5
236000,135125.0,0.5
236500,135375.0,0.5
237000,135625.0,0.5
237500,135875.0,0.5
238000,136125.0,0.5
238500,136375.0,0.5
239000,136625.0,0.5
239500,136875.0,0.5
240000,137125.0,0.5
240500,137375.0,0.5
241000,137625.0,0.5
241500,137875.0,0.5
242000,138125.0,0.5
242500,138375.0,0.5
243000,138625.0,0.5
243500,138875.0,0.5
244000,139125.0,0.5
244500,139375.0,0.5
245000,139625.0,0.5
245500,139875.0,0.5
246000,140125.0,0.5
246500,140375.0,0.5
247000,140625.0,0.5
247500,140875.0,0.5
248000,141125.0,0.5
248500,141375.0,0.5
249000,141625.0,0.5
249500,141875.0,0.5
250000,142125.0,0.5
